 ev_id  lat  lon  dep YYYY  MM  DD  HH mm ss
      428  -8.308047  115.440186    10.410  2017 10 19  2 18 46.350
      429  -8.340874  115.394857     2.489  2017 10 19  2 22 52.670
      430  -8.303321  115.456567    10.267  2017 10 19  2 24 29.530
      431  -8.326603  115.401172     4.317  2017 10 19  2 24 57.440
      432  -8.326884  115.402246     4.276  2017 10 19  2 25 51.590
      433  -8.327435  115.399837     4.068  2017 10 19  2 31 46.490
      434  -8.291948  115.486873     1.148  2017 10 19  2 35 49.340
      435  -8.310086  115.442334     9.518  2017 10 19  2 41  0.710
      436  -8.326740  115.401359     3.853  2017 10 19  2 48 52.830
      437  -8.283582  115.467603     3.784  2017 10 19  2 50  8.800
      438  -8.307498  115.395581     6.800  2017 10 19  2 55 36.740
      439  -8.341195  115.402791     0.649  2017 10 19  2 56 16.490
      440  -8.284073  115.469613     2.731  2017 10 19  2 57 21.420
      441  -8.330979  115.402913     3.977  2017 10 19  2 58 55.650
      442  -8.306016  115.444035     9.298  2017 10 19  3  0 19.010
      443  -8.280078  115.471037     4.236  2017 10 19  3 10 44.540
      444  -8.336557  115.400944     2.240  2017 10 19  3 12 16.240
      445  -8.311058  115.445524     4.747  2017 10 19  3 12 57.680
      446  -8.337470  115.415617     1.550  2017 10 19  3 20 24.370
      447  -8.285631  115.493709     0.910  2017 10 19  3 24  8.790
      448  -8.283342  115.483407     0.853  2017 10 19  3 25  0.500
      449  -8.329627  115.401497     3.803  2017 10 19  3 30 44.020
      450  -8.318265  115.398804     5.757  2017 10 19  3 32  3.590
      451  -8.332941  115.402091     2.388  2017 10 19  3 34 17.840
      452  -8.315547  115.399813     5.709  2017 10 19  3 34 47.770
      453  -8.305154  115.457235     9.784  2017 10 19  3 39 29.120
      454  -8.307141  115.413704     6.574  2017 10 19  3 40 28.140
      455  -8.328268  115.398307     3.717  2017 10 19  3 41 12.080
      456  -8.298278  115.434334     8.743  2017 10 19  3 42 41.310
      457  -8.283647  115.488729     0.994  2017 10 19  3 43  4.090
      458  -8.325273  115.400203     4.534  2017 10 19  3 45  7.600
      459  -8.310276  115.447648     9.554  2017 10 19  3 49  0.290
      460  -8.301359  115.402889     5.699  2017 10 19  3 57 18.460
      461  -8.294286  115.482959     1.110  2017 10 19  4  2  7.810
      462  -8.307308  115.396956     8.268  2017 10 19  4  2 34.420
      463  -8.292756  115.478564     9.079  2017 10 19  4  5 29.940
      464  -8.280825  115.468734     4.791  2017 10 19  4  8 50.400
      465  -8.319579  115.422119     2.964  2017 10 19  4  9 41.870
      466  -8.346444  115.413607     1.105  2017 10 19  4 11 34.330
      467  -8.324357  115.398071     5.059  2017 10 19  4 13  5.620
      468  -8.291079  115.482137     1.063  2017 10 19  4 16 48.910
      469  -8.299656  115.405949     9.672  2017 10 19  4 20 43.580
      470  -8.259599  115.441699    10.804  2017 10 19  4 21 48.470
      471  -8.306715  115.424105     7.823  2017 10 19  4 23  5.540
      472  -8.287954  115.486865     1.111  2017 10 19  4 24 16.630
      473  -8.308212  115.400496     6.361  2017 10 19  4 26 23.990
      474  -8.335492  115.400269     2.122  2017 10 19  4 30 29.110
      475  -8.278978  115.470158     3.908  2017 10 19  4 32 52.540
      476  -8.304446  115.390153     4.968  2017 10 19  4 33 12.800
      477  -8.311753  115.398714     7.613  2017 10 19  4 34 32.830
      478  -8.288449  115.486841     1.061  2017 10 19  4 37  0.710
      479  -8.286528  115.488420     0.938  2017 10 19  4 37 38.100
      480  -8.326913  115.401473     3.972  2017 10 19  4 39 27.320
      481  -8.270463  115.483610     3.490  2017 10 19  4 41 59.290
      482  -8.319993  115.404329     6.466  2017 10 19  4 43 13.070
      483  -8.307677  115.403695     8.299  2017 10 19  4 44 10.380
      484  -8.296230  115.443457     8.466  2017 10 19  4 46 25.280
      485  -8.311327  115.401473     6.706  2017 10 19  4 48 52.310
      486  -8.281084  115.393693     6.086  2017 10 19  4 53  7.610
      487  -8.307964  115.409717     8.249  2017 10 19  4 56  1.010
      488  -8.286481  115.489567     0.945  2017 10 19  4 58 20.960
      489  -8.305834  115.402686     5.840  2017 10 19  5  0 21.790
      490  -8.301351  115.407170     8.473  2017 10 19  5  2 22.960
      491  -8.325386  115.403312     4.355  2017 10 19  5  5  2.280
      492  -8.283230  115.456380    11.738  2017 10 19  5  5 23.120
      493  -8.308403  115.399862     6.171  2017 10 19  5 10 48.710
      494  -8.337816  115.400366     2.021  2017 10 19  5 12 39.460
      495  -8.312288  115.423991     7.220  2017 10 19  5 18 42.140
      496  -8.297063  115.416545     9.326  2017 10 19  5 29 24.590
      497  -8.323003  115.399715     6.513  2017 10 19  5 32 18.700
      498  -8.310919  115.399284     5.185  2017 10 19  5 33 29.680
      499  -8.303641  115.442082     7.890  2017 10 19  5 35 51.850
      500  -8.301548  115.459847    11.091  2017 10 19  5 43 12.510
      501  -8.300353  115.457186    10.172  2017 10 19  5 46 53.360
      502  -8.348606  115.409391     0.579  2017 10 19  5 53 20.960
      503  -8.290521  115.444556    10.712  2017 10 19  5 55 26.240
      504  -8.318064  115.383862     6.859  2017 10 19  6  1 23.800
      505  -8.300874  115.450000     7.937  2017 10 19  6  3  0.160
      506  -8.302664  115.400000     4.806  2017 10 19  6  3 45.860
      507  -8.283439  115.454647     7.677  2017 10 19  6  8 58.300
      508  -8.323052  115.406112     4.715  2017 10 19  6 19 11.710
      509  -8.326973  115.401937     4.395  2017 10 19  6 20  6.930
      510  -8.299709  115.423169     9.592  2017 10 19  6 20 41.110
      511  -8.309678  115.414339     7.767  2017 10 19  6 26 39.490
      512  -8.310498  115.396647     6.785  2017 10 19  6 29  4.990
      513  -8.306996  115.405827     7.587  2017 10 19  6 34 26.380
      514  -8.311669  115.394792     6.962  2017 10 19  6 38  5.600
      515  -8.307435  115.422933     7.102  2017 10 19  6 38 38.890
      516  -8.307919  115.414152     6.040  2017 10 19  6 42  2.710
      517  -8.337128  115.398853     0.884  2017 10 19  6 42 22.640
      518  -8.278498  115.487191     1.416  2017 10 19  6 44 10.730
      519  -8.329228  115.398478     4.091  2017 10 19  6 48 42.760
      520  -8.302687  115.405168     7.604  2017 10 19  6 55 48.330
      521  -8.308997  115.446769     8.054  2017 10 19  7  0 31.660
      522  -8.337454  115.398747     2.240  2017 10 19  7  9 12.930
      523  -8.296581  115.411865     8.556  2017 10 19  7 13  8.630
      524  -8.304517  115.419124     7.840  2017 10 19  7 25 37.460
      525  -8.297638  115.450228     9.661  2017 10 19  7 30  4.080
      526  -8.302718  115.464022    10.136  2017 10 19  7 31 41.600
      527  -8.300568  115.458862    10.047  2017 10 19  7 40 42.840
      528  -8.315866  115.425260     6.858  2017 10 19  7 50 46.820
      529  -8.297192  115.440169    10.161  2017 10 19  7 52 59.890
      530  -8.330220  115.398682     3.680  2017 10 19  7 55 14.770
      531  -8.312204  115.436239     9.326  2017 10 19  8  3 36.770
      532  -8.301644  115.458130    10.107  2017 10 19  8 11 37.670
      533  -8.344885  115.426099     1.226  2017 10 19  8 15  1.560
      534  -8.335163  115.400496     2.329  2017 10 19  8 19  3.800
      535  -8.342111  115.393571     2.167  2017 10 19  8 22 19.380
      536  -8.273485  115.483879     2.739  2017 10 19  8 22 53.780
      537  -8.284616  115.492554     0.789  2017 10 19  8 23 50.660
      538  -8.312267  115.395500     7.487  2017 10 19  8 25 35.280
      539  -8.335030  115.399365     2.083  2017 10 19  8 31 31.760
      540  -8.309683  115.407267     8.380  2017 10 19  8 35 18.270
      541  -8.279898  115.491634     0.668  2017 10 19  8 44 37.600
      542  -8.308323  115.402214     7.605  2017 10 19  8 44 49.470
      543  -8.306612  115.407690     6.321  2017 10 19  8 45 14.280
      544  -8.298709  115.413143     9.055  2017 10 19  8 51 36.820
      545  -8.327871  115.398918     4.186  2017 10 19  8 53 16.540
      546  -8.302182  115.456803    10.330  2017 10 19  9 12 32.930
      547  -8.335713  115.400334     2.501  2017 10 19  9 24 28.200
      548  -8.286431  115.486442     0.743  2017 10 19  9 29 14.880
      549  -8.297679  115.399259     8.410  2017 10 19  9 31  1.260
      550  -8.280349  115.487158     1.231  2017 10 19  9 35 51.000
      551  -8.336349  115.401164     1.482  2017 10 19  9 36 40.790
      552  -8.286943  115.487272     1.153  2017 10 19  9 42 47.470
      553  -8.298608  115.400911     7.848  2017 10 19  9 58 52.130
      554  -8.324550  115.408870     3.462  2017 10 19 10  2 47.210
      555  -8.304640  115.406226     7.936  2017 10 19 10 11 55.320
      556  -8.296621  115.403988     8.008  2017 10 19 10 14 21.850
      557  -8.340787  115.422697     1.053  2017 10 19 10 19 33.900
      558  -8.302169  115.457349    10.196  2017 10 19 10 21 15.820
      559  -8.308172  115.396574     7.016  2017 10 19 10 21 41.850
      560  -8.298271  115.464803     9.679  2017 10 19 10 23 18.870
      561  -8.329877  115.403776     2.215  2017 10 19 10 27 53.530
      562  -8.342017  115.400798     2.207  2017 10 19 10 30  8.490
      563  -8.301881  115.458773    10.049  2017 10 19 10 31 36.080
      564  -8.285806  115.487679     1.067  2017 10 19 10 32 29.670
      565  -8.329295  115.396867     3.415  2017 10 19 10 35 28.140
      566  -8.325418  115.399373     6.062  2017 10 19 10 38 37.810
      567  -8.315143  115.407576     6.427  2017 10 19 10 43 51.080
      568  -8.288034  115.481950     1.141  2017 10 19 10 54 15.540
      569  -8.284055  115.471118     2.713  2017 10 19 10 54 24.760
      570  -8.306504  115.440942     8.680  2017 10 19 10 56 35.750
      571  -8.292856  115.461719     6.619  2017 10 19 10 58 11.950
      572  -8.306889  115.498568     6.942  2017 10 19 10 59  0.410
      573  -8.286914  115.489274     0.936  2017 10 19 11  2 40.360
      574  -8.304361  115.460612     9.322  2017 10 19 11  4 50.430
      575  -8.336624  115.398722     2.244  2017 10 19 11  5 35.980
      576  -8.305599  115.453630     9.967  2017 10 19 11  7 10.390
      577  -8.297291  115.478003     9.813  2017 10 19 11  8 28.480
      578  -8.293756  115.465690     9.492  2017 10 19 11 12  9.660
      579  -8.342472  115.405981     0.868  2017 10 19 11 16 11.480
      580  -8.298364  115.416414     8.893  2017 10 19 11 18 31.520
      581  -8.269929  115.482243     3.947  2017 10 19 11 24 11.200
      582  -8.282964  115.486906     0.957  2017 10 19 11 32 18.960
      583  -8.281763  115.487061     0.910  2017 10 19 11 36  7.200
      584  -8.306437  115.401831     7.662  2017 10 19 11 36 44.980
      585  -8.285418  115.486719     1.252  2017 10 19 11 38  2.980
      586  -8.273159  115.481014     2.714  2017 10 19 11 45 13.130
      587  -8.335761  115.425496     1.116  2017 10 19 11 46 35.060
      588  -8.309951  115.405225     6.731  2017 10 19 11 47 37.560
      589  -8.273211  115.480762     2.646  2017 10 19 12  0 21.140
      590  -8.307200  115.399992     7.342  2017 10 19 12  1 16.690
      591  -8.308599  115.401204     6.758  2017 10 19 12  2  8.900
      592  -8.324869  115.395793     5.001  2017 10 19 12  6 37.450
      593  -8.301325  115.459408     9.525  2017 10 19 12 12 45.780
      594  -8.290665  115.488477     1.199  2017 10 19 12 14 21.090
      595  -8.313027  115.394613     4.195  2017 10 19 12 14 49.690
      596  -8.314510  115.472144    11.202  2017 10 19 12 33 23.400
      598  -8.269275  115.485726     2.729  2017 10 19 12 46 48.500
      599  -8.326954  115.391431     2.832  2017 10 19 13  2 24.270
      600  -8.323850  115.406112     3.598  2017 10 19 13 19  7.490
      601  -8.330652  115.398706     2.276  2017 10 19 13 19 27.260
      602  -8.284393  115.428654     6.699  2017 10 19 13 22 20.860
      603  -8.300896  115.420736    10.045  2017 10 19 13 30 46.940
      604  -8.306353  115.393636     7.210  2017 10 19 13 41 49.220
      605  -8.326962  115.401676     2.002  2017 10 19 13 42 52.620
      606  -8.309523  115.436442     9.166  2017 10 19 13 43 43.500
      607  -8.328562  115.409644     3.921  2017 10 19 13 50 26.660
      608  -8.332056  115.392521     0.968  2017 10 19 13 56 20.800
      609  -8.300760  115.455680    10.468  2017 10 19 14  3  3.900
      610  -8.296060  115.470272    10.273  2017 10 19 14  3 57.900
      611  -8.301835  115.398242     5.334  2017 10 19 14  6 13.770
      612  -8.337022  115.397689     0.724  2017 10 19 14 23  6.410
      613  -8.288341  115.486100     0.941  2017 10 19 14 25 10.940
      614  -8.314300  115.466056     8.510  2017 10 19 14 32 49.830
      615  -8.334934  115.396875     2.159  2017 10 19 14 34 45.920
      616  -8.309133  115.392017     6.013  2017 10 19 14 37 45.820
      617  -8.336447  115.396924     1.193  2017 10 19 14 38 28.270
      618  -8.273986  115.484627     0.604  2017 10 19 14 38 40.830
      619  -8.300989  115.454321    10.314  2017 10 19 14 45 10.830
      620  -8.336451  115.398324     2.088  2017 10 19 14 52 18.210
      621  -8.335371  115.397241     2.071  2017 10 19 15 15  3.420
      622  -8.282337  115.485173     1.099  2017 10 19 15 21 22.960
      623  -8.273939  115.483488     1.423  2017 10 19 15 25 42.580
      624  -8.335290  115.397274     2.100  2017 10 19 15 27 12.560
      625  -8.285555  115.480859     1.314  2017 10 19 15 31 37.830
      626  -8.336425  115.398429     1.307  2017 10 19 15 32 47.180
      627  -8.335719  115.396932     1.982  2017 10 19 15 37  0.440
      628  -8.321076  115.402279     4.280  2017 10 19 15 42  0.300
      629  -8.281888  115.487085     1.155  2017 10 19 15 44 10.220
      630  -8.320579  115.387410     1.934  2017 10 19 15 44 52.390
      631  -8.335059  115.393717     1.073  2017 10 19 15 51  6.950
      632  -8.296679  115.450903     9.557  2017 10 19 15 55 36.190
      633  -8.334270  115.398543     1.402  2017 10 19 15 57 32.220
      634  -8.314191  115.478516     7.370  2017 10 19 15 59 31.040
      635  -8.330951  115.399007     2.087  2017 10 19 16  2 30.830
      636  -8.308799  115.446509     9.930  2017 10 19 16  3  8.800
      637  -8.302189  115.471151    10.426  2017 10 19 16  4 53.760
      638  -8.312221  115.388387     4.953  2017 10 19 16  5 21.340
      639  -8.305762  115.434896     9.154  2017 10 19 16 10 44.900
      640  -8.297613  115.449797    11.080  2017 10 19 16 11 57.570
      641  -8.289038  115.409871    10.157  2017 10 19 16 16 55.940
      642  -8.303196  115.455949     9.758  2017 10 19 16 20 49.870
      643  -8.280512  115.433757     7.963  2017 10 19 16 32 40.530
      644  -8.299018  115.453320    10.342  2017 10 19 16 33 54.940
      645  -8.311279  115.452791     9.008  2017 10 19 16 36 42.210
      646  -8.304262  115.452303     9.902  2017 10 19 16 43 37.450
      647  -8.303012  115.453906    10.834  2017 10 19 16 47 25.630
      648  -8.311611  115.390918     4.692  2017 10 19 16 52 25.360
      649  -8.303547  115.455526     9.978  2017 10 19 16 55 22.940
      650  -8.314214  115.384578     7.133  2017 10 19 17  4 22.240
      651  -8.287673  115.490926     0.856  2017 10 19 17  6  6.200
      652  -8.335421  115.394092     2.063  2017 10 19 17  8  9.500
      653  -8.299475  115.415739     8.715  2017 10 19 17 17 37.240
      654  -8.318142  115.395125     3.509  2017 10 19 17 20 44.400
      655  -8.280084  115.485465     1.302  2017 10 19 17 23 34.600
      656  -8.279991  115.461206     4.761  2017 10 19 17 26 27.880
      657  -8.297313  115.401310     5.078  2017 10 19 17 27 35.960
      658  -8.301346  115.454956     9.499  2017 10 19 17 28 32.180
      659  -8.297862  115.415324     9.508  2017 10 19 17 28 52.300
      660  -8.318764  115.401587     5.567  2017 10 19 17 32 57.920
      661  -8.336091  115.398796     0.697  2017 10 19 18 26 10.440
      662  -8.280092  115.456991     5.068  2017 10 19 18 29 20.240
      663  -8.334291  115.395483     1.968  2017 10 19 18 30 27.980
      664  -8.301920  115.420923     7.519  2017 10 19 18 43 20.240
      665  -8.338979  115.416382     1.123  2017 10 19 18 45 56.120
      666  -8.290303  115.488102     1.125  2017 10 19 18 54  5.840
      667  -8.302443  115.459505     9.912  2017 10 19 18 54 59.600
      668  -8.336884  115.392301     1.149  2017 10 19 19  2 51.960
      669  -8.304868  115.473714    10.600  2017 10 19 19  7  7.620
      670  -8.338668  115.416235     1.342  2017 10 19 19 13 27.140
      671  -8.335443  115.399333     1.021  2017 10 19 19 19  7.340
      672  -8.335562  115.399740     1.058  2017 10 19 19 20 55.940
      673  -8.284894  115.483569     0.783  2017 10 19 19 24 32.520
      674  -8.339020  115.413045     0.787  2017 10 19 19 26 12.740
      675  -8.301080  115.457202    10.097  2017 10 19 19 29 39.200
      676  -8.298286  115.409416     8.349  2017 10 19 19 36 15.440
      677  -8.275764  115.485010     1.135  2017 10 19 19 40 47.540
      678  -8.283482  115.479378     1.090  2017 10 19 19 45 55.180
      679  -8.334897  115.398991     1.185  2017 10 19 19 55 37.900
      680  -8.303106  115.457007    10.047  2017 10 19 20  1 40.780
      681  -8.293425  115.463428     9.991  2017 10 19 20  2 41.120
      683  -8.300262  115.459220    10.306  2017 10 19 20 25 30.680
      684  -8.321542  115.397412     3.555  2017 10 19 20 26 53.100
      685  -8.290922  115.397974     7.628  2017 10 19 20 28 29.340
      686  -8.301556  115.455265    10.149  2017 10 19 20 28 52.680
      687  -8.304890  115.453971    11.104  2017 10 19 20 44 18.380
      688  -8.301285  115.459318     9.952  2017 10 19 20 52 28.240
      689  -8.332315  115.395410     1.471  2017 10 19 20 54 39.800
      690  -8.300257  115.406144     7.727  2017 10 19 21  3 12.360
      691  -8.306226  115.441829     8.791  2017 10 19 21  6 26.640
      692  -8.303283  115.400789     6.539  2017 10 19 21  7 42.080
      693  -8.334803  115.398820     1.328  2017 10 19 21 14 19.400
      694  -8.300119  115.455575     9.888  2017 10 19 21 21 10.960
      695  -8.319148  115.436686     8.251  2017 10 19 21 21 35.640
      696  -8.281526  115.484863     1.116  2017 10 19 21 25 41.960
      697  -8.301443  115.454818    10.013  2017 10 19 21 29 27.080
      698  -8.306298  115.388208     4.342  2017 10 19 21 32 33.600
      699  -8.303474  115.459310    10.190  2017 10 19 21 36 29.840
      700  -8.335390  115.399170     0.794  2017 10 19 21 37 44.440
      701  -8.328767  115.401017     2.766  2017 10 19 21 38 45.900
      702  -8.337196  115.391496     1.291  2017 10 19 21 43  7.360
      703  -8.344185  115.409709     0.736  2017 10 19 21 48 27.860
      704  -8.335453  115.393856     1.856  2017 10 19 21 57 22.400
      705  -8.309750  115.455754     8.082  2017 10 19 22  7 59.660
      706  -8.310455  115.443677     8.841  2017 10 19 22 13 49.200
      707  -8.301921  115.458081     9.873  2017 10 19 22 15 13.600
      708  -8.276915  115.485758     1.101  2017 10 19 22 16 38.760
      709  -8.302348  115.419401     8.982  2017 10 19 22 24 38.960
      710  -8.336259  115.390495     1.225  2017 10 19 22 55 59.240
      711  -8.302399  115.458154     9.836  2017 10 19 23 16 32.600
      712  -8.341611  115.411784     0.878  2017 10 19 23 17 11.080
      713  -8.281605  115.441447     5.818  2017 10 19 23 23 28.480
      714  -8.338293  115.406144     0.733  2017 10 19 23 29  3.480
      715  -8.301901  115.453068    10.439  2017 10 19 23 41  8.380
      716  -8.310035  115.484391    10.939  2017 10 19 23 41 57.560
      717  -8.335478  115.394686     1.937  2017 10 19 23 42 55.980
      718  -8.326015  115.391927     3.471  2017 10 19 23 45  0.260
      719  -8.301539  115.467131     9.483  2017 10 20  0 24 56.670
      720  -8.337211  115.395866     2.787  2017 10 20  0 45 37.690
      721  -8.332245  115.397363     2.413  2017 10 20  1  1 43.320
      722  -8.341375  115.396924     0.976  2017 10 20  1  8 32.180
      723  -8.304110  115.458236     9.755  2017 10 20  1 13 45.700
      724  -8.333783  115.396403     1.094  2017 10 20  1 14 37.710
      725  -8.334107  115.400643     1.091  2017 10 20  1 23 55.030
      726  -8.329148  115.400545     2.097  2017 10 20  1 26 40.110
      727  -8.346964  115.422144     1.556  2017 10 20  1 39 23.040
      728  -8.340343  115.399455     0.696  2017 10 20  1 42 11.270
      729  -8.336932  115.406641     0.963  2017 10 20  1 54 30.100
      730  -8.321559  115.459668     8.527  2017 10 20  1 57 24.770
      731  -8.333313  115.395109     2.890  2017 10 20  2 26 11.250
      732  -8.287193  115.459245    12.322  2017 10 20  2 34 25.610
      733  -8.337349  115.414494     1.135  2017 10 20  2 46 18.700
      734  -8.338648  115.413444     0.926  2017 10 20  2 59 29.140
      735  -8.279984  115.407609     7.291  2017 10 20  3 30 25.520
      736  -8.301225  115.429924     9.130  2017 10 20  3 33 34.540
      737  -8.297498  115.450537    10.844  2017 10 20  3 36 56.700
      738  -8.293493  115.399333     7.429  2017 10 20  3 44  7.540
      739  -8.300750  115.457576    11.108  2017 10 20  4 18 12.450
      741  -8.284631  115.481714     1.164  2017 10 20  4 45 57.970
      742  -8.344482  115.427897     1.425  2017 10 20  4 49 33.200
      743  -8.301166  115.454134    10.260  2017 10 20  4 53 49.020
      744  -8.296036  115.399219     4.471  2017 10 20  5  3  3.810
      745  -8.339613  115.413517     0.887  2017 10 20  5 43 52.410
      746  -8.326362  115.400065     2.884  2017 10 20  5 45 54.420
      747  -8.329049  115.399919     2.212  2017 10 20  5 48 40.530
      748  -8.289734  115.462150    10.520  2017 10 20  6 25  6.830
      749  -8.281555  115.430697     6.262  2017 10 20  6 40 47.570
      750  -8.335818  115.400203     0.739  2017 10 20  6 53 19.380
      751  -8.299200  115.442619     9.518  2017 10 20  6 57  3.720
      752  -8.298812  115.429110    10.421  2017 10 20  7 13 46.590
      753  -8.307490  115.438729     8.742  2017 10 20  7 46 44.480
      754  -8.339176  115.413574     1.121  2017 10 20  7 48 22.610
      755  -8.337783  115.411296     0.750  2017 10 20  8 51 12.980
      756  -8.311702  115.393774     5.325  2017 10 20  8 53  2.940
      757  -8.290790  115.462541     6.031  2017 10 20  9 17  4.460
      758  -8.285395  115.483789     0.941  2017 10 20  9 17 30.400
      759  -8.339140  115.400814     0.736  2017 10 20  9 23 24.970
      760  -8.333873  115.419938     1.013  2017 10 20 10 10 19.860
      761  -8.301156  115.456348     9.479  2017 10 20 10 24 56.810
      762  -8.337352  115.396517     5.847  2017 10 20 10 45 46.100
      763  -8.282513  115.485018     1.207  2017 10 20 10 52 30.030
      764  -8.338547  115.413761     1.010  2017 10 20 11 12 17.400
      765  -8.340548  115.403328     0.927  2017 10 20 11 13 54.460
      766  -8.298499  115.414722     9.380  2017 10 20 11 39 18.250
      767  -8.308309  115.469979    10.042  2017 10 20 11 52 33.650
      768  -8.333281  115.397184     1.336  2017 10 20 12  3 24.880
      769  -8.294784  115.477441    10.789  2017 10 20 12  8 17.910
      770  -8.339067  115.413534     0.832  2017 10 20 12 12 49.490
      771  -8.284487  115.485693     1.019  2017 10 20 13  6 47.510
      772  -8.274878  115.465365     4.234  2017 10 20 13 12 33.860
      773  -8.302168  115.459302     9.681  2017 10 20 13 13 45.770
      774  -8.302641  115.462142     9.950  2017 10 20 13 30 46.170
      775  -8.335089  115.396566     2.015  2017 10 20 13 44 24.530
      776  -8.281691  115.488045     1.015  2017 10 20 13 53 58.490
      777  -8.334914  115.397388     1.257  2017 10 20 14 52 24.700
      778  -8.296632  115.416357     9.434  2017 10 20 15 12 25.670
      779  -8.304472  115.457365     9.302  2017 10 20 15 14 31.940
      780  -8.314817  115.471232     8.483  2017 10 20 15 16 24.700
      781  -8.307949  115.416300     8.290  2017 10 20 15 35 17.410
      782  -8.321236  115.408195     5.909  2017 10 20 15 38 17.630
      783  -8.306122  115.457528    11.421  2017 10 20 16  3 43.320
      784  -8.274447  115.433398     8.349  2017 10 20 16 20  5.290
      785  -8.337131  115.397347     3.234  2017 10 20 16 24 31.560
      786  -8.294901  115.464022     9.888  2017 10 20 16 28  0.500
      787  -8.304824  115.460824     9.343  2017 10 20 16 38 58.720
      788  -8.326059  115.400301     3.299  2017 10 20 17  1 39.400
      789  -8.310332  115.441577     7.490  2017 10 20 17  2 52.660
      790  -8.339140  115.416634     0.987  2017 10 20 17  4 30.280
      791  -8.332159  115.399072     2.208  2017 10 20 17  9 27.160
      792  -8.333464  115.398413     1.162  2017 10 20 17 12 53.020
      793  -8.306808  115.442790     7.926  2017 10 20 17 28 37.960
      794  -8.320933  115.402116     3.067  2017 10 20 17 42 57.520
      795  -8.350031  115.411499     0.738  2017 10 20 18  9 19.320
      796  -8.326895  115.396159     2.765  2017 10 20 18 14 24.580
      797  -8.292353  115.447274     8.896  2017 10 20 18 17  4.880
      798  -8.306724  115.471216    10.351  2017 10 20 18 29 43.400
      799  -8.335231  115.397925     5.050  2017 10 20 18 35 21.380
      800  -8.331509  115.398966     1.378  2017 10 20 19 12 11.300
      801  -8.300251  115.455200     9.802  2017 10 20 19 56 23.380
      802  -8.331231  115.405754     3.744  2017 10 20 20  0 33.740
      803  -8.274709  115.463713     4.888  2017 10 20 20  3  4.240
      804  -8.302997  115.451864    10.175  2017 10 20 20 13  5.680
      805  -8.320798  115.375407     3.053  2017 10 20 20 20 44.460
      806  -8.299918  115.419621     9.004  2017 10 20 20 50 17.420
      807  -8.344845  115.404272     0.818  2017 10 20 21  5  8.620
      808  -8.306489  115.387638     5.187  2017 10 20 21 35 41.400
      809  -8.300724  115.410588     8.855  2017 10 20 21 50 29.860
      810  -8.310103  115.438135     9.049  2017 10 20 21 54 13.460
      811  -8.331733  115.401921     2.375  2017 10 20 22  0 40.280
      812  -8.332944  115.416219     3.822  2017 10 20 22 30 50.280
      813  -8.330068  115.395866     2.354  2017 10 20 23 33  2.220
      814  -8.338711  115.411816     0.877  2017 10 20 23 50 22.040
      815  -8.301679  115.458097    10.094  2017 10 21  0 23 23.800
      816  -8.290578  115.480794     1.273  2017 10 21  0 55 23.110
      817  -8.303221  115.460295     9.279  2017 10 21  1 21 26.200
      818  -8.299434  115.458122    10.068  2017 10 21  2 12 51.630
      819  -8.304144  115.449447    10.342  2017 10 21  2 36 39.160
      820  -8.304144  115.449438    10.342  2017 10 21  2 36 39.160
      821  -8.303118  115.450399     8.893  2017 10 21  2 43 55.590
      822  -8.296023  115.468465     9.033  2017 10 21  2 45 24.860
      823  -8.295037  115.476611    11.794  2017 10 21  2 49  1.320
      824  -8.295036  115.476611    11.794  2017 10 21  2 49  1.320
      825  -8.338741  115.410775     0.680  2017 10 21  2 54  5.490
      826  -8.310484  115.438086     9.933  2017 10 21  3 27 51.140
      827  -8.298278  115.460132     9.632  2017 10 21  3 35 10.130
      828  -8.308902  115.438696     9.397  2017 10 21  3 38 46.330
      829  -8.260915  115.481999     2.300  2017 10 21  3 44 45.830
      830  -8.297953  115.460205     9.353  2017 10 21  4  3 51.630
      831  -8.297038  115.473608     9.682  2017 10 21  4 44 47.600
      832  -8.299946  115.470988    10.820  2017 10 21  6 36 55.340
      833  -8.297192  115.466284     9.497  2017 10 21  6 52  4.930
      834  -8.301995  115.457056    10.074  2017 10 21  6 58  1.830
      835  -8.307138  115.449455     9.700  2017 10 21  7 20 25.130
      836  -8.310207  115.464258    10.121  2017 10 21  7 21 10.150
      837  -8.298294  115.426725     9.088  2017 10 21  7 22 53.500
      838  -8.306031  115.451717     9.555  2017 10 21  8 35 55.270
      839  -8.345050  115.419206     1.055  2017 10 21  9  9 21.500
      840  -8.320951  115.484790     8.476  2017 10 22  6 17 34.740
      841  -8.302468  115.483472     6.928  2017 10 22  6 34  7.610
      842  -8.301639  115.463802     8.502  2017 10 22  6 37 31.640
      843  -8.362399  115.445231     7.430  2017 10 22  6 49 12.850
      844  -8.293318  115.502840    10.194  2017 10 22  7 15 54.820
      845  -8.267918  115.478231    10.891  2017 10 22  7 41 43.870
      848  -8.313525  115.468620     4.695  2017 10 22  8 53 16.430
      849  -8.303917  115.492513     5.718  2017 10 22  9 42 24.510
      850  -8.308186  115.443327     9.623  2017 10 22 11 41 24.510
      851  -8.268672  115.498063    10.795  2017 10 22 11 50 13.090
      853  -8.299567  115.452848    12.656  2017 10 22 14 29 29.550
      854  -8.299376  115.456543     5.672  2017 10 22 15  1 34.020
      855  -8.309057  115.488249     8.262  2017 10 22 15 18 20.470
      856  -8.317026  115.464014    10.012  2017 10 22 15 22  8.820
