Magnitude,Date,Year,Month,Day,Northing,Easting,Depth,snr
1.405543125,8:28:29 PM,2017,10,19,-8.290922,115.397974,-7628,2.988999496
1.851827807,8:28:53 PM,2017,10,19,-8.301556,115.455265,-10149,6.271622064
1.968079836,8:44:18 PM,2017,10,19,-8.30489,115.453971,-11104,4.752479477
1.972740197,8:52:28 PM,2017,10,19,-8.301285,115.459318,-9952,10.01787688
1.751739761,8:54:40 PM,2017,10,19,-8.332315,115.39541,-1471,4.982825178
1.634271671,9:03:12 PM,2017,10,19,-8.300257,115.406144,-7727,2.757265968
1.721675237,9:06:27 PM,2017,10,19,-8.306226,115.441829,-8791,2.02667421
1.365183716,9:07:42 PM,2017,10,19,-8.303283,115.400789,-6539,3.220348579
1.461689155,9:14:19 PM,2017,10,19,-8.334803,115.39882,-1328,3.088052307
1.42418771,9:21:11 PM,2017,10,19,-8.300119,115.455575,-9888,2.620864989
1.936703291,9:21:36 PM,2017,10,19,-8.319148,115.436686,-8251,5.807526975
1.317999553,9:25:42 PM,2017,10,19,-8.281526,115.484863,-1116,5.341732757
1.822354951,9:29:27 PM,2017,10,19,-8.301443,115.454818,-10013,4.926399815
1.291647529,9:32:34 PM,2017,10,19,-8.306298,115.388208,-4342,3.209229663
1.92940796,9:36:30 PM,2017,10,19,-8.303474,115.45931,-10190,3.969827452
1.671787156,9:37:44 PM,2017,10,19,-8.33539,115.39917,-794,5.675969252
1.4473008,9:38:46 PM,2017,10,19,-8.328767,115.401017,-2766,3.588459315
1.476373681,9:43:07 PM,2017,10,19,-8.337196,115.391496,-1291,3.504332582
1.807491635,9:57:22 PM,2017,10,19,-8.335453,115.393856,-1856,10.94308443
1.623957916,10:08:00 PM,2017,10,19,-8.30975,115.455754,-8082,2.578088288
1.433606731,10:13:49 PM,2017,10,19,-8.310455,115.443677,-8841,2.443051485
1.652095698,10:15:14 PM,2017,10,19,-8.301921,115.458081,-9873,2.575666955
1.493762412,10:16:39 PM,2017,10,19,-8.276915,115.485758,-1101,4.103239547
1.733082298,10:24:39 PM,2017,10,19,-8.302348,115.419401,-8982,2.794045322
2.085094743,10:55:59 PM,2017,10,19,-8.336259,115.390495,-1225,15.99960186
1.53870685,11:16:33 PM,2017,10,19,-8.302399,115.458154,-9836,2.741481265
1.558754479,11:17:11 PM,2017,10,19,-8.341611,115.411784,-878,2.891504499
2.039506114,11:23:28 PM,2017,10,19,-8.281605,115.441447,-5818,8.401179514
1.250238271,11:29:03 PM,2017,10,19,-8.338293,115.406144,-733,2.302058896
2.010625767,11:41:08 PM,2017,10,19,-8.301901,115.453068,-10439,7.178981988
1.915042685,11:41:58 PM,2017,10,19,-8.310035,115.484391,-10939,5.705796497
1.924266237,11:42:56 PM,2017,10,19,-8.335478,115.394686,-1937,13.85510434
2.023567701,11:45:00 PM,2017,10,19,-8.326015,115.391927,-3471,9.609230898
1.480735248,12:24:57 AM,2017,10,20,-8.301539,115.467131,-9483,3.924823776
1.221537328,12:45:38 AM,2017,10,20,-8.337211,115.395866,-2787,2.493420779
1.797686229,1:01:43 AM,2017,10,20,-8.332245,115.397363,-2413,6.982248179
1.517362587,1:08:32 AM,2017,10,20,-8.341375,115.396924,-976,3.322929505
1.687259906,1:13:46 AM,2017,10,20,-8.30411,115.458236,-9755,3.606499596
1.794187782,1:14:38 AM,2017,10,20,-8.333783,115.396403,-1094,8.889874479
1.545332043,1:23:55 AM,2017,10,20,-8.334107,115.400643,-1091,4.180710203
1.516229262,1:26:40 AM,2017,10,20,-8.329148,115.400545,-2097,3.120994459
1.951463168,1:39:23 AM,2017,10,20,-8.346964,115.422144,-1556,16.04389265
1.646505488,1:42:11 AM,2017,10,20,-8.340343,115.399455,-696,6.721560484
1.28118347,1:54:30 AM,2017,10,20,-8.336932,115.406641,-963,2.868105186
1.767542514,1:57:25 AM,2017,10,20,-8.321559,115.459668,-8527,3.864706296
1.776522986,2:26:11 AM,2017,10,20,-8.333313,115.395109,-2890,4.752316329
2.066405392,2:34:26 AM,2017,10,20,-8.287193,115.459245,-12322,5.847370255
1.548026837,2:46:19 AM,2017,10,20,-8.337349,115.414494,-1135,2.599119684
1.720724654,2:59:29 AM,2017,10,20,-8.338648,115.413444,-926,5.422051348
1.725811189,3:30:26 AM,2017,10,20,-8.279984,115.407609,-7291,4.24333401
1.37011434,3:33:35 AM,2017,10,20,-8.301225,115.429924,-9130,2.086616529
2.420116113,3:36:57 AM,2017,10,20,-8.297498,115.450537,-10844,27.51042262
1.987491582,3:44:08 AM,2017,10,20,-8.293493,115.399333,-7429,9.422407953
1.559961997,4:18:12 AM,2017,10,20,-8.30075,115.457576,-11108,2.568853614
1.248013439,4:45:58 AM,2017,10,20,-8.284631,115.481714,-1164,3.961583694
2.018180727,4:49:33 AM,2017,10,20,-8.344482,115.427897,-1425,14.54063716
2.169533429,4:53:49 AM,2017,10,20,-8.301166,115.454134,-10260,14.15119543
1.425209778,5:03:04 AM,2017,10,20,-8.296036,115.399219,-4471,4.997649845
1.502773903,5:43:52 AM,2017,10,20,-8.339613,115.413517,-887,9.461604067
1.753930864,5:45:54 AM,2017,10,20,-8.326362,115.400065,-2884,5.791906438
1.713623731,5:48:41 AM,2017,10,20,-8.329049,115.399919,-2212,5.837273916
2.029302174,6:25:07 AM,2017,10,20,-8.289734,115.46215,-10520,5.643854499
2.383778576,6:40:48 AM,2017,10,20,-8.281555,115.430697,-6262,31.78244005
2.034031918,6:53:19 AM,2017,10,20,-8.335818,115.400203,-739,12.36576154
1.956721417,6:57:04 AM,2017,10,20,-8.2992,115.442619,-9518,6.325785419
2.200993496,7:13:47 AM,2017,10,20,-8.298812,115.42911,-10421,9.888649179
1.567945723,7:46:44 AM,2017,10,20,-8.30749,115.438729,-8742,2.245026881
1.625515392,7:48:23 AM,2017,10,20,-8.339176,115.413574,-1121,3.853610334
1.755096828,8:51:13 AM,2017,10,20,-8.337783,115.411296,-750,6.305125543
1.8449711,8:53:03 AM,2017,10,20,-8.311702,115.393774,-5325,4.582830349
2.039384556,9:17:04 AM,2017,10,20,-8.29079,115.462541,-6031,7.131308852
1.786009271,9:17:30 AM,2017,10,20,-8.285395,115.483789,-941,2.531656483
1.55293767,9:23:25 AM,2017,10,20,-8.33914,115.400814,-736,2.835463476
1.162391231,10:10:20 AM,2017,10,20,-8.333873,115.419938,-1013,2.268747691
1.993111088,10:24:57 AM,2017,10,20,-8.301156,115.456348,-9479,6.521515858
1.694003585,10:45:46 AM,2017,10,20,-8.337352,115.396517,-5847,3.370356394
1.796664024,10:52:30 AM,2017,10,20,-8.282513,115.485018,-1207,12.55401477
1.219862601,11:12:17 AM,2017,10,20,-8.338547,115.413761,-1010,2.250541819
1.593623998,11:13:54 AM,2017,10,20,-8.340548,115.403328,-927,3.74538421
1.722631271,11:52:34 AM,2017,10,20,-8.308309,115.469979,-10042,2.975558688
1.488540201,12:03:25 PM,2017,10,20,-8.333281,115.397184,-1336,2.775672895
1.728391306,12:12:49 PM,2017,10,20,-8.339067,115.413534,-832,9.467351216
1.213122165,1:06:48 PM,2017,10,20,-8.284487,115.485693,-1019,4.525801162
1.877495844,1:12:34 PM,2017,10,20,-8.274878,115.465365,-4234,8.032708773
1.416703281,1:13:46 PM,2017,10,20,-8.302168,115.459302,-9681,2.279937892
1.750816038,1:30:46 PM,2017,10,20,-8.302641,115.462142,-9950,2.577931871
1.492886967,1:44:25 PM,2017,10,20,-8.335089,115.396566,-2015,5.65901914
1.299298989,1:53:58 PM,2017,10,20,-8.281691,115.488045,-1015,3.533164223
1.754840805,2:52:25 PM,2017,10,20,-8.334914,115.397388,-1257,10.98201301
1.648518506,3:12:26 PM,2017,10,20,-8.296632,115.416357,-9434,5.087910517
1.95304265,3:14:32 PM,2017,10,20,-8.304472,115.457365,-9302,2.172086804
1.713723404,3:16:25 PM,2017,10,20,-8.314817,115.471232,-8483,2.461466733
2.009400147,4:03:43 PM,2017,10,20,-8.306122,115.457528,-11421,10.60003541
1.883304969,4:20:05 PM,2017,10,20,-8.274447,115.433398,-8349,13.56378163
1.586316949,4:24:32 PM,2017,10,20,-8.337131,115.397347,-3234,2.97055227
1.566699673,4:28:00 PM,2017,10,20,-8.294901,115.464022,-9888,3.505328876
1.238953917,4:38:59 PM,2017,10,20,-8.304824,115.460824,-9343,2.487517214
1.762521603,5:01:39 PM,2017,10,20,-8.326059,115.400301,-3299,5.231858698
1.73081334,5:02:53 PM,2017,10,20,-8.310332,115.441577,-7490,4.365128426
1.514925269,5:04:30 PM,2017,10,20,-8.33914,115.416634,-987,4.11214015
2.007867884,5:09:27 PM,2017,10,20,-8.332159,115.399072,-2208,24.08079137
1.737955147,5:12:53 PM,2017,10,20,-8.333464,115.398413,-1162,9.821254265
1.358199922,5:28:38 PM,2017,10,20,-8.306808,115.44279,-7926,2.249097786
1.701448732,5:42:58 PM,2017,10,20,-8.320933,115.402116,-3067,8.536508977
2.034421948,6:09:19 PM,2017,10,20,-8.350031,115.411499,-738,15.91730759
1.652090956,6:14:25 PM,2017,10,20,-8.326895,115.396159,-2765,6.594852187
1.842722911,6:17:05 PM,2017,10,20,-8.292353,115.447274,-8896,3.898119679
1.564340728,6:29:43 PM,2017,10,20,-8.306724,115.471216,-10351,2.709578399
1.821405323,6:35:21 PM,2017,10,20,-8.335231,115.397925,-5050,8.12198858
1.393771952,7:12:11 PM,2017,10,20,-8.331509,115.398966,-1378,4.092773238
1.815933041,7:56:23 PM,2017,10,20,-8.300251,115.4552,-9802,4.683399353
1.31199152,8:00:34 PM,2017,10,20,-8.331231,115.405754,-3744,2.260668806
1.121808077,8:03:04 PM,2017,10,20,-8.274709,115.463713,-4888,3.185863571
1.717085093,8:13:06 PM,2017,10,20,-8.302997,115.451864,-10175,2.799399448
1.786173964,8:20:44 PM,2017,10,20,-8.320798,115.375407,-3053,5.573438834
1.344401152,8:50:17 PM,2017,10,20,-8.299918,115.419621,-9004,2.156918093
1.488024299,9:05:09 PM,2017,10,20,-8.344845,115.404272,-818,4.379861613
1.749894161,9:35:41 PM,2017,10,20,-8.306489,115.387638,-5187,4.147244246
1.638668842,9:50:30 PM,2017,10,20,-8.300724,115.410588,-8855,2.417713847
2.03105505,9:54:13 PM,2017,10,20,-8.310103,115.438135,-9049,7.458689738
1.475076996,10:00:40 PM,2017,10,20,-8.331733,115.401921,-2375,4.33060358
1.577626183,10:30:50 PM,2017,10,20,-8.332944,115.416219,-3822,3.833712882
1.690395789,11:33:02 PM,2017,10,20,-8.330068,115.395866,-2354,7.014592175
1.30767264,11:50:22 PM,2017,10,20,-8.338711,115.411816,-877,3.940592569
2.294585031,12:23:24 AM,2017,10,21,-8.301679,115.458097,-10094,20.79640089
1.795827459,1:21:26 AM,2017,10,21,-8.303221,115.460295,-9279,4.491344488
1.881852975,2:12:52 AM,2017,10,21,-8.299434,115.458122,-10068,5.342670294
2.02075679,2:36:39 AM,2017,10,21,-8.304144,115.449447,-10342,5.251928656
1.983840108,2:36:39 AM,2017,10,21,-8.304144,115.449438,-10342,4.298969945
2.002821856,2:43:56 AM,2017,10,21,-8.303118,115.450399,-8893,7.191282438
1.731838122,2:45:25 AM,2017,10,21,-8.296023,115.468465,-9033,6.686410079
1.540303914,2:49:01 AM,2017,10,21,-8.295037,115.476611,-11794,3.012979861
1.502725511,2:49:01 AM,2017,10,21,-8.295036,115.476611,-11794,3.054721844
1.160200527,2:54:05 AM,2017,10,21,-8.338741,115.410775,-680,3.170962404
1.599815427,3:27:51 AM,2017,10,21,-8.310484,115.438086,-9933,4.846568952
1.490484805,3:35:10 AM,2017,10,21,-8.298278,115.460132,-9632,2.934782702
1.861958125,3:38:46 AM,2017,10,21,-8.308902,115.438696,-9397,6.058311115
1.674116966,3:44:46 AM,2017,10,21,-8.260915,115.481999,-2300,6.703965225
1.758063484,4:03:52 AM,2017,10,21,-8.297953,115.460205,-9353,5.407558657
1.954888623,4:44:48 AM,2017,10,21,-8.297038,115.473608,-9682,2.004538661
2.170540497,6:36:55 AM,2017,10,21,-8.299946,115.470988,-10820,8.658033566
1.357598559,6:52:05 AM,2017,10,21,-8.297192,115.466284,-9497,2.069207416
1.643623376,6:58:02 AM,2017,10,21,-8.301995,115.457056,-10074,5.551246732
1.508535416,7:21:10 AM,2017,10,21,-8.310207,115.464258,-10121,3.910981974
1.656700866,7:22:53 AM,2017,10,21,-8.298294,115.426725,-9088,4.969663731
1.653051038,8:35:55 AM,2017,10,21,-8.306031,115.451717,-9555,2.547157467
1.244840272,9:09:21 AM,2017,10,21,-8.34505,115.419206,-1055,2.768267551
1.625332859,6:17:35 AM,2017,10,22,-8.320951,115.48479,-8476,2.703338196
1.731618368,6:34:08 AM,2017,10,22,-8.302468,115.483472,-6928,5.703850851
1.887107429,6:37:32 AM,2017,10,22,-8.301639,115.463802,-8502,7.053837537
1.693936848,6:49:13 AM,2017,10,22,-8.362399,115.445231,-7430,3.123799384
1.651050437,7:15:55 AM,2017,10,22,-8.293318,115.50284,-10194,3.808447217
1.899415539,7:41:44 AM,2017,10,22,-8.267918,115.478231,-10891,5.997885139
1.466156841,8:53:16 AM,2017,10,22,-8.313525,115.46862,-4695,2.584123333
2.012691696,9:42:25 AM,2017,10,22,-8.303917,115.492513,-5718,12.14469645
1.412559823,11:41:25 AM,2017,10,22,-8.308186,115.443327,-9623,2.683339718
2.212190318,2:29:30 PM,2017,10,22,-8.299567,115.452848,-12656,18.28715339
1.937427976,3:01:34 PM,2017,10,22,-8.299376,115.456543,-5672,19.1650033
1.704729316,3:18:20 PM,2017,10,22,-8.309057,115.488249,-8262,6.196016706
2.197599253,3:22:09 PM,2017,10,22,-8.317026,115.464014,-10012,37.68030221
1.674859507,3:45:42 PM,2017,10,22,-8.312103,115.487728,-7588,6.057695788
1.673058146,4:00:20 PM,2017,10,22,-8.307589,115.448218,-8225,4.041038293
1.60311192,5:00:54 PM,2017,10,22,-8.313834,115.480542,-7977,4.545381405
1.927782189,5:27:44 PM,2017,10,22,-8.295651,115.485864,-11412,10.10801143
1.288745253,5:59:36 PM,2017,10,22,-8.354033,115.453426,-321,4.444911983
1.379688651,6:11:16 PM,2017,10,22,-8.305346,115.473307,-10402,3.599750782
1.893559265,6:26:31 PM,2017,10,22,-8.301787,115.472697,-11547,4.101716466
1.670473481,6:38:10 PM,2017,10,22,-8.292701,115.478271,-12951,2.314870178
1.571580384,6:51:20 PM,2017,10,22,-8.34164,115.381576,-2028,3.274923969
1.810369942,6:54:24 PM,2017,10,22,-8.285364,115.403743,-9822,4.49470079
1.893719832,7:11:55 PM,2017,10,22,-8.270814,115.468831,-12280,4.915055268
1.927296329,7:15:07 PM,2017,10,22,-8.27161,115.452702,-13229,2.810268997
1.75893795,7:40:54 PM,2017,10,22,-8.300644,115.501172,-10823,6.012903275
1.46018065,7:48:47 PM,2017,10,22,-8.272956,115.440462,-12241,2.373130199
2.017454174,9:38:42 PM,2017,10,22,-8.264174,115.496899,-12693,5.048594142
1.762010555,9:42:13 PM,2017,10,22,-8.266972,115.44222,-11529,4.01859074
1.672393614,11:53:19 PM,2017,10,22,-8.266528,115.425732,-10711,4.937091017
1.617913472,12:00:41 AM,2017,10,23,-8.298648,115.495638,-10317,2.360476974
2.174020137,12:24:44 AM,2017,10,23,-8.277071,115.480339,-10504,12.46239575
2.111206664,12:36:49 AM,2017,10,23,-8.289736,115.468481,-14733,4.232857783
1.681086694,12:59:04 AM,2017,10,23,-8.305647,115.462044,-10388,2.250924127
2.00003555,1:37:59 AM,2017,10,23,-8.27558,115.480664,-13076,4.126339714
2.074679925,1:57:23 AM,2017,10,23,-8.288276,115.491032,-13721,4.948881074
1.850414069,2:15:32 AM,2017,10,23,-8.289678,115.483398,-11848,4.155386596
1.753531871,2:30:06 AM,2017,10,23,-8.275412,115.464014,-11899,6.197709052
1.784559654,2:31:48 AM,2017,10,23,-8.288124,115.485034,-10932,3.321937906
2.151972839,2:35:49 AM,2017,10,23,-8.295018,115.475594,-12119,8.026657718
2.288580141,2:41:00 AM,2017,10,23,-8.277139,115.46473,-13567,11.30335629
2.224111041,3:07:22 AM,2017,10,23,-8.304583,115.438818,-9992,15.77336082
2.152184875,3:54:45 AM,2017,10,23,-8.287584,115.494246,-11539,12.61289001
2.44399899,4:49:10 AM,2017,10,23,-8.285435,115.449146,-13722,7.844810844
2.156559315,4:51:46 AM,2017,10,23,-8.26792,115.475171,-12068,6.627119638
1.904784875,4:56:03 AM,2017,10,23,-8.265821,115.447925,-11982,4.065058633
2.594843589,5:39:31 AM,2017,10,23,-8.29294,115.49471,-12380,36.42149587
2.499278103,6:06:16 AM,2017,10,23,-8.30735,115.469889,-12900,28.44886276
1.779688667,6:17:25 AM,2017,10,23,-8.272826,115.499292,-11186,2.865470087
2.047762948,6:18:59 AM,2017,10,23,-8.262194,115.538786,-8691,7.223618549
1.810133421,6:23:08 AM,2017,10,23,-8.271734,115.43116,-12537,3.352542824
1.732404245,6:24:33 AM,2017,10,23,-8.291836,115.463232,-9536,5.045293026
2.513969758,6:26:55 AM,2017,10,23,-8.278733,115.437508,-14335,23.32639777
2.430934551,6:28:34 AM,2017,10,23,-8.30401,115.43859,-8358,52.54164418
2.03926283,6:33:03 AM,2017,10,23,-8.285546,115.409465,-12242,6.115313358
1.698525345,7:52:24 AM,2017,10,23,-8.274733,115.451302,-12848,3.033184433
1.808532941,7:59:30 AM,2017,10,23,-8.290623,115.465845,-11735,2.804813342
2.057159705,8:23:48 AM,2017,10,23,-8.283561,115.463086,-14485,4.307692946
2.030210568,9:18:12 AM,2017,10,23,-8.281992,115.427881,-9542,9.997579142
1.386354705,9:27:15 AM,2017,10,23,-8.330856,115.406258,-2176,7.851453298
1.534547702,9:52:02 AM,2017,10,23,-8.330407,115.40367,-7760,3.941816731
1.779922625,10:14:37 AM,2017,10,23,-8.263253,115.495646,-10542,4.602654004
2.479742172,10:29:23 AM,2017,10,23,-8.279927,115.420435,-12873,21.60530252
1.920276182,11:01:34 AM,2017,10,23,-8.276638,115.493408,-14036,3.020481382
1.430010785,11:10:03 AM,2017,10,23,-8.277425,115.519767,-9692,5.528668901
1.884831047,11:17:32 AM,2017,10,23,-8.295418,115.427588,-17080,3.720496763
1.845982763,11:25:07 AM,2017,10,23,-8.264389,115.465316,-11516,4.659727864
1.850308248,11:26:37 AM,2017,10,23,-8.293215,115.502686,-11791,3.351312794
2.19525158,11:47:41 AM,2017,10,23,-8.277241,115.459115,-12115,7.12001997
1.718836,11:55:12 AM,2017,10,23,-8.277746,115.498104,-11315,3.933647812
1.857782152,12:28:20 PM,2017,10,23,-8.277487,115.490226,-12134,3.825203512
1.641468841,12:47:10 PM,2017,10,23,-8.259657,115.522477,-9709,5.341443544
2.105161637,12:51:03 PM,2017,10,23,-8.261351,115.425732,-14131,6.893680444
1.780582392,12:56:06 PM,2017,10,23,-8.286158,115.448674,-11542,6.271824041
1.851385689,1:01:08 PM,2017,10,23,-8.294702,115.470264,-12838,3.584055786
1.806202107,1:02:11 PM,2017,10,23,-8.265819,115.462752,-11469,7.096813078
1.933819116,1:08:29 PM,2017,10,23,-8.266998,115.511369,-11073,6.918595338
1.842309095,1:10:34 PM,2017,10,23,-8.302171,115.476115,-12477,3.839593446
2.095412063,1:24:03 PM,2017,10,23,-8.303053,115.44554,-9848,14.83747513
1.636254276,1:48:30 PM,2017,10,23,-8.30612,115.492464,-9964,3.512642221
1.867615201,1:51:40 PM,2017,10,23,-8.295597,115.482397,-11953,3.829893371
2.499440651,1:57:42 PM,2017,10,23,-8.290905,115.433504,-12503,39.48321247
2.302882818,1:58:34 PM,2017,10,23,-8.286084,115.448421,-14288,3.211770129
1.527058962,2:06:41 PM,2017,10,23,-8.301259,115.460726,-7983,7.239927775
2.018579862,2:17:19 PM,2017,10,23,-8.298473,115.405282,-7894,19.72471079
1.57758564,2:30:09 PM,2017,10,23,-8.269269,115.453727,-11496,3.427879362
2.203659285,3:00:43 PM,2017,10,23,-8.303289,115.448039,-11584,22.67329378
1.986618486,3:08:55 PM,2017,10,23,-8.286652,115.515226,-11585,13.90768472
1.946664443,3:20:14 PM,2017,10,23,-8.290286,115.505249,-11117,6.46505057
2.396674985,3:27:07 PM,2017,10,23,-8.228018,115.518506,-10097,35.35266708
1.703547426,3:37:04 PM,2017,10,23,-8.292514,115.505151,-11990,4.967347854
1.640843738,3:42:26 PM,2017,10,23,-8.297195,115.501831,-11069,4.952479144
1.468533285,3:54:20 PM,2017,10,23,-8.294807,115.447135,-11045,4.868673293
1.737939102,4:02:33 PM,2017,10,23,-8.303129,115.500602,-10682,5.039074231
1.899049451,4:19:38 PM,2017,10,23,-8.271573,115.471379,-13158,5.612370608
2.692427776,4:42:42 PM,2017,10,23,-8.297516,115.463159,-13309,78.74424276
1.915836482,4:47:34 PM,2017,10,23,-8.274736,115.457943,-13660,3.739534586
1.943358584,4:47:44 PM,2017,10,23,-8.379412,115.4361,-6438,3.80266811
2.123130435,4:59:41 PM,2017,10,23,-8.292997,115.501506,-10554,21.60370334
1.848983468,5:03:14 PM,2017,10,23,-8.278827,115.410197,-10604,8.249747857
1.826639963,6:05:52 PM,2017,10,23,-8.286601,115.493441,-11615,3.319517689
2.433839196,6:26:56 PM,2017,10,23,-8.280116,115.457178,-12229,19.88845668
1.959256931,6:52:10 PM,2017,10,23,-8.289568,115.459245,-14001,4.240216543
2.217988113,7:35:22 PM,2017,10,23,-8.287114,115.495467,-12250,14.26152458
2.476743653,7:40:24 PM,2017,10,23,-8.290417,115.431706,-11116,46.02231905
1.729604405,7:57:17 PM,2017,10,23,-8.297635,115.49729,-11728,3.88870414
1.844171656,8:46:44 PM,2017,10,23,-8.312923,115.461727,-8125,9.244611567
1.431493766,8:55:18 PM,2017,10,23,-8.312074,115.433683,-9968,2.96293644
1.767295269,9:35:07 PM,2017,10,23,-8.311145,115.469499,-11339,5.265976567
1.984717738,9:36:11 PM,2017,10,23,-8.294173,115.459578,-12691,4.072102973
1.85652533,9:40:56 PM,2017,10,23,-8.295244,115.517082,-13477,2.936848187
1.65768446,9:53:44 PM,2017,10,23,-8.301676,115.44257,-12769,3.904564031
2.302292714,10:03:51 PM,2017,10,23,-8.303193,115.444474,-14178,14.32121603
1.82949917,10:12:23 PM,2017,10,23,-8.291974,115.538892,-9270,2.9772156
1.605182712,10:35:09 PM,2017,10,23,-8.249437,115.418075,-10364,2.581915926
2.073843965,10:38:16 PM,2017,10,23,-8.300592,115.465177,-14617,2.64866784
2.124845191,10:42:11 PM,2017,10,23,-8.277395,115.466081,-12583,5.610903058
1.841100014,10:47:36 PM,2017,10,23,-8.254677,115.528239,-12713,4.640150312
1.940376762,10:56:09 PM,2017,10,23,-8.254772,115.457471,-11854,4.551861223
1.805494897,11:34:07 PM,2017,10,23,-8.276653,115.401196,-11791,3.128098499
1.523837057,11:48:56 PM,2017,10,23,-8.283526,115.55026,-6158,3.403024251
1.676788931,12:30:21 AM,2017,10,24,-8.277835,115.453678,-13021,2.950925449
1.892842377,12:37:20 AM,2017,10,24,-8.438385,115.433911,-1014,9.930035919
2.40662303,12:38:53 AM,2017,10,24,-8.263154,115.463843,-16398,17.33576412
2.285475797,1:45:01 AM,2017,10,24,-8.292719,115.47797,-10603,19.39416674
2.184969396,2:20:41 AM,2017,10,24,-8.289627,115.438729,-14943,6.073089944
2.426418464,2:28:41 AM,2017,10,24,-8.254326,115.457357,-13063,12.75617255
1.732267622,3:15:32 AM,2017,10,24,-8.309857,115.445174,-8062,6.059907127
1.970107952,4:05:53 AM,2017,10,24,-8.296953,115.450342,-11519,8.857370708
2.231017612,4:07:40 AM,2017,10,24,-8.27795,115.484326,-12243,8.760061757
2.409285486,4:40:14 AM,2017,10,24,-8.304862,115.483382,-9778,41.21330181
2.016676278,4:55:21 AM,2017,10,24,-8.287035,115.478003,-14187,4.059818935
1.825755322,5:07:33 AM,2017,10,24,-8.247388,115.475928,-10582,10.8659931
2.523171126,5:11:01 AM,2017,10,24,-8.278803,115.437061,-11527,40.28598265
1.831835245,5:21:30 AM,2017,10,24,-8.270357,115.509123,-11207,5.303531681
1.718087668,8:32:16 AM,2017,10,24,-8.310724,115.440771,-9968,4.157996683
1.963332106,9:05:29 AM,2017,10,24,-8.261362,115.472111,-10872,6.423319976
1.851807887,9:23:42 AM,2017,10,24,-8.293325,115.50354,-12280,3.719720405
1.772161087,9:48:22 AM,2017,10,24,-8.283731,115.496818,-11431,5.659308844
2.303475786,9:58:45 AM,2017,10,24,-8.297323,115.479883,-12998,14.48271808
1.797743327,10:25:24 AM,2017,10,24,-8.307645,115.490552,-8840,4.657376323
1.768977202,11:17:12 AM,2017,10,24,-8.284124,115.496859,-10682,5.363539378
2.384802952,11:26:17 AM,2017,10,24,-8.307373,115.450203,-9641,43.47401632
2.599107909,11:28:01 AM,2017,10,24,-8.28473,115.463094,-13112,33.04710632
1.94964605,12:38:18 PM,2017,10,24,-8.275581,115.467513,-13201,3.774713725
1.918474717,12:52:05 PM,2017,10,24,-8.290214,115.445158,-14102,3.304753316
1.821360151,2:00:49 PM,2017,10,24,-8.251985,115.53252,-13658,3.179531386
1.747591476,2:03:23 PM,2017,10,24,-8.313559,115.433244,-8162,6.81940987
2.23958202,2:23:22 PM,2017,10,24,-8.286989,115.504077,-13119,11.54691288
1.692058413,2:25:20 PM,2017,10,24,-8.299876,115.433683,-10190,3.416216571
1.660211754,2:40:02 PM,2017,10,24,-8.269905,115.447404,-13443,14.51333693
1.694002771,2:44:09 PM,2017,10,24,-8.297473,115.479443,-11636,7.057201321
1.578207598,2:48:32 PM,2017,10,24,-8.278996,115.505591,-11133,2.907340443
1.856929722,2:54:21 PM,2017,10,24,-8.275555,115.448625,-13112,4.520377216
1.747170157,2:58:37 PM,2017,10,24,-8.318194,115.473283,-11012,8.118968162
2.200833322,3:04:24 PM,2017,10,24,-8.302969,115.455802,-11705,24.63076756
1.884854642,3:30:48 PM,2017,10,24,-8.302149,115.454281,-11188,3.795939222
1.919758013,3:31:34 PM,2017,10,24,-8.287968,115.479834,-14196,4.707380956
2.042873928,3:36:13 PM,2017,10,24,-8.277993,115.468075,-14206,5.713539806
1.602701857,3:41:24 PM,2017,10,24,-8.289849,115.561849,-8934,2.38624111
1.873685675,3:46:25 PM,2017,10,24,-8.278507,115.511499,-14515,4.507672511
1.680754867,3:47:09 PM,2017,10,24,-8.3045,115.443424,-10625,3.134674232
1.863683446,3:48:37 PM,2017,10,24,-8.28193,115.482617,-12241,2.008867672
1.75004105,4:02:21 PM,2017,10,24,-8.262044,115.518758,-15320,2.82636538
1.685613337,4:07:57 PM,2017,10,24,-8.282147,115.459334,-11392,3.919340012
2.037708378,4:25:05 PM,2017,10,24,-8.285775,115.492139,-14571,5.459843207
1.878912067,4:29:51 PM,2017,10,24,-8.305179,115.460522,-6647,28.85101278
1.769669546,4:44:37 PM,2017,10,24,-8.263387,115.458887,-12335,4.136257668
1.860507462,4:56:15 PM,2017,10,24,-8.288649,115.44659,-14908,3.672378941
1.31543612,5:02:21 PM,2017,10,24,-8.295351,115.432983,-11133,3.890657927
1.97682244,5:06:41 PM,2017,10,24,-8.285305,115.49104,-12042,4.236679832
1.667995959,5:11:54 PM,2017,10,24,-8.275458,115.440413,-13352,6.738858534
1.912352087,5:27:32 PM,2017,10,24,-8.257007,115.487231,-13130,3.060949102
1.157289755,5:42:32 PM,2017,10,24,-8.2999,115.438704,-9429,2.895977306
1.858288471,5:53:39 PM,2017,10,24,-8.274655,115.452417,-13465,3.783456808
2.300807866,6:50:48 PM,2017,10,24,-8.30298,115.456795,-11234,32.69983604
1.910736907,7:21:58 PM,2017,10,24,-8.291014,115.511076,-12563,3.274358377
2.097856707,7:33:35 PM,2017,10,24,-8.269866,115.520003,-14415,6.841997728
