ev_id,lat,lon,dep,YYYY,MM,DD,HH,mm,ss
1218,-8.267824,115.496761,9.05,2017,10,30,10,4,9.5
1219,-8.326387,115.439551,6.866,2017,10,30,11,33,2.83
1220,-8.300192,115.47404,8.909,2017,10,30,11,33,48.32
1221,-8.282335,115.46027,11.155,2017,10,30,14,5,7.04
1222,-8.300798,115.453573,9.38,2017,10,30,14,54,9.74
1223,-8.302819,115.450675,8.95,2017,10,30,15,36,4
1224,-8.296555,115.475895,11.306,2017,10,30,17,3,41.2
1225,-8.274578,115.476025,11.646,2017,10,30,17,14,57.92
1226,-8.314348,115.459448,9.714,2017,10,30,17,38,10.4
1227,-8.2707,115.462931,13.081,2017,10,30,17,46,16.92
1228,-8.306867,115.452539,14.517,2017,10,30,17,47,20.24
1229,-8.291923,115.468262,11.518,2017,10,30,18,6,40.08
1230,-8.315705,115.473755,13.866,2017,10,30,19,9,0.44
1231,-8.291075,115.49091,11.393,2017,10,30,20,4,10.86
1232,-8.290055,115.475358,9.699,2017,10,30,20,43,43.72
1233,-8.305674,115.444694,12.691,2017,10,30,21,0,16.5
1234,-8.290235,115.476497,9.257,2017,10,30,21,15,29.78
1235,-8.284725,115.473291,10.681,2017,10,30,21,21,56.14
1236,-8.297148,115.423714,11.139,2017,10,30,21,59,35.86
1237,-8.270495,115.463127,11.565,2017,10,30,22,9,24
1239,-8.273722,115.469946,10.933,2017,10,31,2,25,31.45
1240,-8.321184,115.458594,9.031,2017,10,31,3,51,4.61
1241,-8.299454,115.486043,10.993,2017,10,31,4,37,12.24
1242,-8.242262,115.541618,8.482,2017,10,31,6,45,12.75
1243,-8.281254,115.523787,10.402,2017,10,31,8,17,55.97
1244,-8.281278,115.45402,9.887,2017,10,31,8,20,37.07
1245,-8.208496,115.536165,8.641,2017,10,31,9,0,38.81
1246,-8.265312,115.486247,12.764,2017,10,31,9,51,5.41
1247,-8.299832,115.475854,10.834,2017,10,31,10,14,6.73
1248,-8.269725,115.487288,11.68,2017,10,31,10,23,42.5
1249,-8.282601,115.519238,8.559,2017,10,31,10,37,2.88
1250,-8.281665,115.472518,10.111,2017,10,31,12,37,21.52
1251,-8.27304,115.468457,15.063,2017,10,31,15,9,17.23
1252,-8.302691,115.500846,1.024,2017,10,31,16,0,51.73
1253,-8.241802,115.537484,9.993,2017,10,31,16,35,31.91
1254,-8.299703,115.462223,9.076,2017,10,31,18,33,39.6
1255,-8.277324,115.466341,11.802,2017,10,31,19,21,41.34
1256,-8.240849,115.560319,2.018,2017,10,31,20,27,41.54
1258,-8.283162,115.492415,9.928,2017,10,31,20,47,39.8
1259,-8.271802,115.456706,8.506,2017,10,31,21,27,34.32
1260,-8.274811,115.487174,13.552,2017,10,31,22,17,2.78
1261,-8.309124,115.45035,11.009,2017,11,1,0,1,3.26
1262,-8.347002,115.444482,6.234,2017,11,1,0,12,22.05
1264,-8.317276,115.454622,6.567,2017,11,1,0,59,11.39
1265,-8.287748,115.457202,10.596,2017,11,1,1,53,39.63
1266,-8.286786,115.547135,10.486,2017,11,1,2,13,6.01
1267,-8.332591,115.396932,2.093,2017,11,1,2,21,44.03
1268,-8.349428,115.473633,2.637,2017,11,1,4,25,41.03
1269,-8.315205,115.440088,8.195,2017,11,1,5,20,10.72
1270,-8.339674,115.507878,7.802,2017,11,1,5,41,37.47
1271,-8.245293,115.514787,5.768,2017,11,1,5,46,37.13
1272,-8.301521,115.474862,8.815,2017,11,1,6,26,43.51
1273,-8.372299,115.501872,6.686,2017,11,1,6,44,1.72
1274,-8.256621,115.411979,11.121,2017,11,1,6,45,16.22
1275,-8.316001,115.469214,12.393,2017,11,1,8,33,12.56
1276,-8.260739,115.530436,2.742,2017,11,1,8,35,6.07
1277,-8.286494,115.50813,5.616,2017,11,1,10,7,39.92
1278,-8.323851,115.451196,6.267,2017,11,1,10,18,9.81
1279,-8.294053,115.459953,6.93,2017,11,1,10,29,6.63
1280,-8.312653,115.464803,5.946,2017,11,1,10,42,15.56
1281,-8.322808,115.451473,3.405,2017,11,1,10,43,26.83
1283,-8.335199,115.414494,12.755,2017,11,1,10,45,46.88
1284,-8.289988,115.501286,10.367,2017,11,1,11,6,19.98
1285,-8.30155,115.506356,11.229,2017,11,1,11,16,59.6
1286,-8.300531,115.495841,9.518,2017,11,1,11,26,42.17
1287,-8.403163,115.465519,5.806,2017,11,1,11,28,25.46
1289,-8.287428,115.470874,11.518,2017,11,1,11,41,38.93
1290,-8.303162,115.475732,7.586,2017,11,1,11,47,16.35
1291,-8.26471,115.495654,12.119,2017,11,1,12,3,40.64
1292,-8.412538,115.439884,16.678,2017,11,1,12,10,45.12
1294,-8.333814,115.488184,1.671,2017,11,1,12,19,9.68
1295,-8.311658,115.450358,4.289,2017,11,1,12,22,52.04
1296,-8.292597,115.449023,8.494,2017,11,1,12,24,34.53
1297,-8.275587,115.466121,5.118,2017,11,1,12,25,47.85
1299,-8.300917,115.482463,6.911,2017,11,1,12,40,31.69
1300,-8.299707,115.481112,11.27,2017,11,1,12,43,24.73
1301,-8.308057,115.473088,7.686,2017,11,1,12,51,46.53
1302,-8.289674,115.532829,6.16,2017,11,1,12,54,33.11
1303,-8.295219,115.462419,10.441,2017,11,1,13,22,56.68
1304,-8.318128,115.453467,1.035,2017,11,1,13,26,21.56
1305,-8.323162,115.465495,2.144,2017,11,1,13,35,24.02
1306,-8.288644,115.463721,11.751,2017,11,1,13,47,33.67
1307,-8.288515,115.456462,11.357,2017,11,1,14,33,11.99
1308,-8.313111,115.464876,5.868,2017,11,1,14,45,33.87
1309,-8.275849,115.462948,11.896,2017,11,1,15,9,12.19
1310,-8.281823,115.469963,11.496,2017,11,1,15,13,7.18
1311,-8.32868,115.459082,7.627,2017,11,1,15,30,27.67
1312,-8.303938,115.544401,6.656,2017,11,1,15,45,52.18
1313,-8.296263,115.475114,9.114,2017,11,1,15,55,16.3
1314,-8.293689,115.451074,9.455,2017,11,1,16,19,45.05
1315,-8.357346,115.50127,4.714,2017,11,1,16,32,25.21
1316,-8.31241,115.483789,9.828,2017,11,1,16,38,3.68
1317,-8.293264,115.444775,13.345,2017,11,1,16,38,20.55
1318,-8.297137,115.462093,10.268,2017,11,1,17,24,54.64
1320,-8.293606,115.458724,9.177,2017,11,1,17,35,46.28
1321,-8.334097,115.46884,10.434,2017,11,1,17,36,57.18
1322,-8.322206,115.451074,5.881,2017,11,1,18,3,23.76
1323,-8.313919,115.460376,5.168,2017,11,1,18,10,55.36
1324,-8.294947,115.478882,10.08,2017,11,1,18,11,56.74
1325,-8.297666,115.500643,11.681,2017,11,1,18,16,43.32
1326,-8.291751,115.429606,10.504,2017,11,1,18,18,22.36
1327,-8.331351,115.460994,8.931,2017,11,1,18,25,38.34
1328,-8.28146,115.508529,12.112,2017,11,1,18,31,28.72
1329,-8.297513,115.466431,8.422,2017,11,1,19,0,12.32
1330,-8.296835,115.459603,9.817,2017,11,1,20,6,8.2
1331,-8.299826,115.468075,7.981,2017,11,1,20,7,41.44
1332,-8.265453,115.454102,13.156,2017,11,1,20,33,40.84
1333,-8.296693,115.473625,11.633,2017,11,1,20,37,18.02
1334,-8.295791,115.470964,11.93,2017,11,1,20,41,33.9
1335,-8.29332,115.488989,13.11,2017,11,1,20,51,8.9
1336,-8.280741,115.466357,12.342,2017,11,1,21,40,36.88
1337,-8.271486,115.485059,12.47,2017,11,1,21,58,50.86
1338,-8.26366,115.492619,11.287,2017,11,1,22,4,21.52
1339,-8.300211,115.478239,9.324,2017,11,1,22,32,57.42
1340,-8.296453,115.500936,11.149,2017,11,1,22,39,19.24
1341,-8.296878,115.499325,10.633,2017,11,1,23,5,50.7
1342,-8.264305,115.492334,9.368,2017,11,2,1,39,33.99
1343,-8.269144,115.534774,2.954,2017,11,2,1,40,27.21
1344,-8.303723,115.464209,11.186,2017,11,2,2,16,4.66
1345,-8.298227,115.456071,8.121,2017,11,2,6,50,50.4
1346,-8.303288,115.431283,12.474,2017,11,2,8,6,54.2
1347,-8.264375,115.527531,14.889,2017,11,2,8,41,1.62
1348,-8.294493,115.468457,8.477,2017,11,2,9,16,16.59
1349,-8.289503,115.497974,1.925,2017,11,2,9,53,21.35
1350,-8.284611,115.519751,12.992,2017,11,2,10,20,37.32
1351,-8.320136,115.458154,12.995,2017,11,2,10,24,7.28
1352,-8.294291,115.46429,8.708,2017,11,2,10,31,0.06
1353,-8.329634,115.459139,4.904,2017,11,2,10,42,22.48
1354,-8.306668,115.501929,4.999,2017,11,2,10,49,44.71
1355,-8.305358,115.4448,6.891,2017,11,2,11,1,56.24
1356,-8.281104,115.522673,11.454,2017,11,2,11,14,12.14
1357,-8.309274,115.492497,7.877,2017,11,2,12,40,21.33
1358,-8.282515,115.486312,11.236,2017,11,2,13,5,16.94
1359,-8.297671,115.483545,10.851,2017,11,2,13,28,38.99
1360,-8.291524,115.47391,9.077,2017,11,2,14,38,56.4
1361,-8.303469,115.47063,11.081,2017,11,2,14,47,53.35
1362,-8.30949,115.490153,10.86,2017,11,2,15,1,38.49
1363,-8.300451,115.452425,10.976,2017,11,2,15,4,7.61
1364,-8.274967,115.491895,9.668,2017,11,2,15,9,20.26
1366,-8.36144,115.503328,1.597,2017,11,2,15,24,38.71
1367,-8.302224,115.47509,10.543,2017,11,2,15,25,41.27
1368,-8.36367,115.467033,3.878,2017,11,2,15,36,5.32
1369,-8.300793,115.459172,9.274,2017,11,2,15,37,7.47
1370,-8.359747,115.495369,8.222,2017,11,2,15,39,18.31
1371,-8.350318,115.510164,8.67,2017,11,2,15,41,51.24
1372,-8.306147,115.467464,7.533,2017,11,2,15,46,50.69
1373,-8.288299,115.482235,8.112,2017,11,2,15,56,41.56
1374,-8.28131,115.502433,11.59,2017,11,2,16,1,49.74
1375,-8.300726,115.481274,10.846,2017,11,2,16,5,10.89
1377,-8.374633,115.447445,5.235,2017,11,2,16,12,27.7
1378,-8.327322,115.459733,4.014,2017,11,2,16,12,59.28
1380,-8.298841,115.49318,10.414,2017,11,2,16,17,38.6
1381,-8.343558,115.411328,0.921,2017,11,2,16,18,3.71
1383,-8.367846,115.465576,5.149,2017,11,2,16,32,49.42
1385,-8.198231,115.50966,11.619,2017,11,2,16,33,54.4
1386,-8.284028,115.466789,10.562,2017,11,2,16,42,4.51
1387,-8.267986,115.489347,8.495,2017,11,2,16,45,25.84
1388,-8.284741,115.502026,12.906,2017,11,2,16,51,14.48
1389,-8.288896,115.502677,12.393,2017,11,2,16,56,6.89
1390,-8.302039,115.534448,6.216,2017,11,2,16,58,58.2
1391,-8.285411,115.50752,12.093,2017,11,2,17,22,3.84
1392,-8.288479,115.487077,9.348,2017,11,2,17,41,23.28
1393,-8.303045,115.536971,7.961,2017,11,2,17,45,39.12
1394,-8.288923,115.472933,9.345,2017,11,2,17,57,8.16
1395,-8.312919,115.488322,8.021,2017,11,2,18,12,11.84
1396,-8.293192,115.517472,6.292,2017,11,2,18,36,10.88
1397,-8.34956,115.474194,4.113,2017,11,2,18,38,0.88
1398,-8.352403,115.456868,4.671,2017,11,2,18,39,26.76
1399,-8.29549,115.458927,8.785,2017,11,2,18,40,30.54
1400,-8.295306,115.474585,8.685,2017,11,2,19,0,27.84
1401,-8.277115,115.473901,9.857,2017,11,2,19,6,39.24
1402,-8.300786,115.492904,10.556,2017,11,2,19,26,41.96
1403,-8.292342,115.468384,9.779,2017,11,2,20,3,48.48
1404,-8.284067,115.465796,9.186,2017,11,2,20,4,31.74
1405,-8.338453,115.511141,0.781,2017,11,2,20,21,14.04
1406,-8.30392,115.526172,11.555,2017,11,2,20,23,33.3
1407,-8.337092,115.46884,3.652,2017,11,2,20,29,13.12
1408,-8.295562,115.505721,10.894,2017,11,2,21,12,3.6
1409,-8.302145,115.465031,5.9,2017,11,2,21,19,23.52
1410,-8.297856,115.461727,9.3,2017,11,3,0,5,56.76
1411,-8.267427,115.474943,13.218,2017,11,3,1,5,15.67
1412,-8.280893,115.50319,4.147,2017,11,3,1,8,6.07
1413,-8.314602,115.473307,6.008,2017,11,3,2,13,51.82
1414,-8.349319,115.473299,1.21,2017,11,3,5,25,48.56
1415,-8.350397,115.496248,1.26,2017,11,3,6,46,45.95
1416,-8.301158,115.516829,1.071,2017,11,3,7,58,53.74
1417,-8.256847,115.458805,11.128,2017,11,3,9,1,19.23
1418,-8.280295,115.464551,11.448,2017,11,3,9,13,52.58
1419,-8.316993,115.45625,15.333,2017,11,3,10,35,43.98
1420,-8.318205,115.475236,8.224,2017,11,3,10,39,10.32
1421,-8.27202,115.485588,13.432,2017,11,3,10,58,33.77
1422,-8.295458,115.566577,7.818,2017,11,3,11,2,26.46
1423,-8.301243,115.486548,9.208,2017,11,3,11,8,7.28
1424,-8.272844,115.473022,12.823,2017,11,3,11,20,18
1425,-8.276388,115.482414,10.301,2017,11,3,14,27,24.57
1426,-8.261548,115.583203,7.795,2017,11,3,14,47,46.55
1427,-8.284812,115.488615,12.518,2017,11,3,14,55,38.26
1428,-8.359768,115.462533,12.832,2017,11,3,15,13,16.38
1429,-8.28677,115.46237,10.727,2017,11,3,15,31,34.31
1430,-8.319635,115.539591,8.768,2017,11,3,15,35,28.54
1431,-8.357951,115.484025,1.786,2017,11,3,15,39,5.69
1433,-8.304923,115.482373,6.942,2017,11,3,16,41,36.19
1434,-8.311493,115.465894,8.573,2017,11,3,16,49,16.38
1435,-8.26761,115.48042,11.241,2017,11,3,17,16,25.24
1436,-8.326169,115.46464,6.361,2017,11,3,17,18,6.4
1437,-8.289231,115.517847,11.228,2017,11,3,17,28,8.36
1438,-8.286447,115.533773,0.96,2017,11,3,17,52,26.24
1439,-8.339923,115.512712,0.953,2017,11,3,18,12,52.92
1440,-8.323105,115.4552,10.117,2017,11,3,18,16,16.28
1441,-8.30181,115.447078,7.419,2017,11,3,18,21,49.18
1442,-8.28651,115.468408,10.61,2017,11,3,18,27,56.72
1443,-8.269208,115.491317,15.666,2017,11,3,18,32,12.4
1444,-8.297541,115.472298,9.916,2017,11,3,18,42,28.04
1445,-8.244461,115.528434,10.34,2017,11,3,18,50,26.04
1446,-8.262264,115.477474,12.564,2017,11,3,18,58,11.58
1448,-8.253838,115.531592,9.396,2017,11,3,19,12,2.84
1449,-8.291356,115.489575,13.094,2017,11,3,19,56,12.12
1450,-8.347696,115.438216,5.767,2017,11,3,20,9,27.88
1451,-8.261569,115.462354,10.146,2017,11,3,20,22,58.84
1452,-8.258818,115.466707,10.592,2017,11,3,20,23,16.16
1453,-8.291658,115.447998,10.602,2017,11,3,20,53,16.1
1454,-8.317744,115.506746,12.59,2017,11,3,21,8,50.96
1455,-8.277645,115.458276,12.655,2017,11,3,21,13,29.92
1456,-8.312303,115.459212,7.659,2017,11,3,21,34,51.76
1458,-8.31538,115.445589,15.274,2017,11,3,22,29,24.64
1459,-8.294746,115.467,8.761,2017,11,4,1,55,4.76
1461,-8.308378,115.480037,13.208,2017,11,4,3,12,14.28
1462,-8.300963,115.508032,12.906,2017,11,4,5,58,34
1463,-8.346301,115.508822,3.608,2017,11,4,8,35,14.43
1464,-8.418403,115.53859,4.188,2017,11,4,8,38,59.58
1465,-8.335552,115.424406,5.597,2017,11,4,9,11,41.26
1466,-8.250273,115.478792,13.603,2017,11,4,9,13,48.04
1467,-8.31483,115.470573,13.99,2017,11,4,11,37,38.95
1468,-8.304642,115.445516,8.419,2017,11,4,12,35,55.48
1469,-8.292245,115.494035,7.375,2017,11,4,13,12,33.94
1470,-8.302016,115.459033,7.21,2017,11,4,13,47,30.32
1471,-8.275824,115.467147,12.464,2017,11,4,15,11,54.34
1472,-8.31798,115.485311,5.656,2017,11,4,15,22,22.5
1473,-8.270074,115.463818,11.905,2017,11,4,15,30,12.92
1474,-8.298943,115.483561,10.463,2017,11,4,15,54,46.4
1475,-8.296944,115.492676,12.052,2017,11,4,16,1,54.67
1476,-8.294716,115.442212,12.72,2017,11,4,16,34,6.8
1477,-8.339873,115.420776,8.04,2017,11,4,16,35,18.71
1478,-8.275658,115.468498,12.788,2017,11,4,16,39,12.28
1479,-8.289224,115.446346,14.805,2017,11,4,16,41,42.23
1480,-8.300725,115.518905,0.916,2017,11,4,16,47,7.46
1481,-8.281131,115.467578,11.078,2017,11,4,16,54,4.19
1482,-8.277307,115.44694,14.773,2017,11,4,17,33,44.32
1483,-8.306568,115.406112,8.586,2017,11,4,17,57,22.48
1484,-8.359769,115.469727,3.996,2017,11,4,18,24,2.48
1485,-8.289273,115.442472,13.202,2017,11,4,18,40,16.44
1486,-8.291423,115.506958,11.934,2017,11,4,18,43,42.74
1488,-8.302689,115.441691,6.002,2017,11,4,19,3,4.58
1490,-8.334248,115.42644,8.432,2017,11,4,19,27,39.64
1491,-8.299505,115.472144,8.32,2017,11,4,19,28,45.34
1492,-8.288011,115.516243,11.835,2017,11,4,19,54,49.04
1493,-8.281538,115.492277,13.017,2017,11,4,20,7,20.84
1494,-8.277608,115.482829,12.546,2017,11,4,20,9,32.24
1495,-8.291257,115.463477,8.204,2017,11,4,20,24,6.48
1496,-8.326573,115.456519,8.574,2017,11,4,20,36,59.76
1497,-8.390161,115.507039,9.753,2017,11,4,21,4,11.6
1498,-8.334786,115.486873,6.742,2017,11,4,21,6,40.7
1499,-8.2983,115.524121,0.72,2017,11,4,21,8,5.2
1500,-8.266848,115.523633,8.179,2017,11,4,21,9,2.68
1501,-8.268898,115.469019,10.752,2017,11,4,21,12,56.16
1502,-8.337394,115.450545,7.718,2017,11,4,21,17,51.34
1503,-8.283806,115.430916,12.179,2017,11,4,21,57,35.88
1504,-8.30894,115.478263,6.878,2017,11,4,22,12,9.04
1505,-8.285081,115.511548,6.61,2017,11,4,22,52,8.74
1506,-8.316067,115.47321,5.803,2017,11,4,22,54,41.36
1507,-8.244521,115.486336,9.026,2017,11,5,5,23,56.38
1508,-8.34684,115.473633,5.887,2017,11,5,5,27,56.43
1509,-8.237431,115.504313,10.852,2017,11,5,5,52,33.57
1510,-8.277272,115.435848,13.792,2017,11,5,6,4,23.76
1511,-8.295632,115.442424,12.689,2017,11,5,8,22,7.15
1512,-8.312648,115.476611,6.024,2017,11,5,9,6,26.42
1513,-8.213067,115.545955,9.071,2017,11,5,9,50,15.47
1514,-8.356825,115.430233,0.951,2017,11,5,11,43,37.65
1515,-8.313541,115.46613,0.997,2017,11,5,12,10,28.29
1516,-8.340944,115.513135,1.224,2017,11,5,12,17,35.54
1517,-8.266787,115.459351,11.02,2017,11,5,13,5,19.13
1518,-8.346734,115.451147,0.913,2017,11,5,13,34,16.21
1520,-8.266828,115.483276,8.888,2017,11,5,15,2,9.78
1521,-8.277869,115.502214,11.743,2017,11,5,15,31,28.37
1522,-8.286402,115.525521,6.271,2017,11,5,15,37,1.9
1523,-8.237536,115.483228,13.558,2017,11,5,15,50,43.04
1524,-8.325161,115.452669,1.182,2017,11,5,15,56,50.13
1525,-8.270927,115.512427,6.122,2017,11,5,16,42,56.72
1526,-8.285266,115.437996,11.256,2017,11,5,16,44,10.75
1527,-8.217556,115.520736,6.086,2017,11,5,17,31,33.28
1528,-8.322147,115.463688,12.399,2017,11,5,18,11,19.74
1529,-8.300183,115.521688,11.481,2017,11,5,18,13,35.46
1530,-8.311002,115.511987,11.844,2017,11,5,18,22,5.54
1531,-8.298604,115.452352,8.196,2017,11,5,19,19,25.12
1533,-8.303519,115.498201,8.587,2017,11,5,19,51,4.22
1534,-8.318845,115.451009,8.064,2017,11,5,19,53,32.12
1535,-8.302266,115.457967,8.241,2017,11,5,19,57,23.2
1536,-8.291528,115.464453,11.228,2017,11,5,20,43,26.72
1537,-8.312808,115.468066,9.245,2017,11,5,20,52,9.42
1538,-8.312993,115.477547,5.575,2017,11,5,21,13,2.44
1539,-8.326782,115.479549,5.537,2017,11,5,21,39,10.84
1540,-8.330775,115.442643,16.117,2017,11,5,23,14,48.04
1541,-8.224959,115.527409,7.524,2017,11,5,23,17,1.08
1542,-8.242381,115.511434,12.349,2017,11,5,23,18,1.5
1543,-8.264426,115.460059,15.04,2017,11,5,23,25,34.2
1544,-8.274438,115.455802,12.149,2017,11,6,2,9,45.03
1545,-8.260604,115.441756,8.416,2017,11,6,3,54,46.29
1546,-8.324324,115.461182,0.832,2017,11,6,4,37,32.93
1547,-8.272256,115.463273,12.801,2017,11,6,5,25,3.05
1548,-8.277961,115.494002,9.299,2017,11,6,6,57,57.02
1549,-8.348329,115.521948,10.655,2017,11,6,11,5,3.27
1550,-8.315293,115.488281,2.72,2017,11,6,11,34,56.32
1551,-8.333624,115.454826,5.297,2017,11,6,12,21,49.12
1552,-8.289097,115.460189,9.281,2017,11,6,12,30,52.53
1553,-8.256593,115.560954,7.296,2017,11,6,13,15,4.15
1555,-8.273552,115.533431,7.014,2017,11,6,13,26,49.88
1557,-8.344606,115.412614,4.173,2017,11,6,13,32,5.31
1559,-8.279371,115.524357,15.563,2017,11,6,13,40,51.03
1560,-8.299961,115.460978,1.003,2017,11,6,13,41,52.23
1561,-8.363224,115.448861,1.082,2017,11,6,13,43,12.7
1562,-8.245873,115.561418,7.023,2017,11,6,14,26,9.78
1563,-8.296324,115.50804,16.24,2017,11,6,15,17,12.63
1564,-8.256743,115.556755,7.895,2017,11,6,15,42,42.98
1565,-8.292573,115.462777,9.822,2017,11,6,16,2,17.67
1566,-8.257128,115.47535,2.624,2017,11,6,16,8,30.09
1567,-8.267372,115.465291,8.124,2017,11,6,16,11,45.09
1568,-8.317811,115.491862,10.799,2017,11,6,16,26,1.29
1569,-8.315622,115.450448,6.234,2017,11,6,16,35,28.68
1570,-8.223767,115.524154,9.602,2017,11,6,16,51,11.46
1571,-8.331226,115.525985,5.865,2017,11,6,16,56,29.31
1572,-8.302028,115.507039,9.645,2017,11,6,17,0,30.14
1573,-8.309338,115.481307,8.152,2017,11,6,17,6,59.4
1574,-8.334554,115.53798,1.237,2017,11,6,17,41,21.62
1575,-8.34433,115.507707,0.276,2017,11,6,18,20,52.04
1576,-8.281154,115.436825,11.883,2017,11,6,18,42,47.84
1577,-8.263517,115.510075,9.242,2017,11,6,18,54,12.2
1578,-8.27334,115.525667,14.413,2017,11,6,19,13,28.34
1579,-8.341431,115.524634,0.053,2017,11,6,19,48,54.28
1580,-8.310423,115.523332,5.569,2017,11,6,19,59,46.2
1581,-8.291917,115.512777,10.353,2017,11,6,20,42,44.42
1582,-8.281354,115.470174,11.957,2017,11,6,21,8,50.32
1583,-8.245474,115.588615,1.001,2017,11,6,21,10,58.28
1584,-8.344827,115.47959,1.12,2017,11,6,21,15,56.12
1585,-8.285921,115.43453,13.564,2017,11,6,21,35,12.92
1586,-8.288813,115.445443,12.809,2017,11,6,21,41,8.18
1587,-8.304093,115.500879,4.857,2017,11,6,21,47,49.56
1588,-8.304034,115.489315,10.462,2017,11,7,5,25,10.82
1590,-8.324903,115.496794,1.288,2017,11,7,10,33,14.87
1591,-8.289555,115.481527,11.055,2017,11,7,10,42,5.44
1592,-8.298518,115.481999,9.826,2017,11,7,11,32,56.03
1593,-8.261633,115.477734,14.905,2017,11,7,12,3,22.86
1595,-8.337825,115.504785,11.91,2017,11,7,13,32,33.67
1596,-8.275787,115.472803,1.283,2017,11,7,13,36,42.84
1597,-8.278681,115.460018,11.116,2017,11,7,14,7,50.33
1598,-8.290474,115.461353,11.58,2017,11,7,14,55,12.27
1599,-8.297842,115.450684,9.258,2017,11,7,16,19,34.21
1600,-8.297006,115.466846,10.261,2017,11,7,16,57,40.78
1601,-8.278595,115.470402,9.984,2017,11,7,17,13,34.12
1602,-8.253392,115.525741,12.416,2017,11,7,17,13,46.12
1603,-8.296299,115.439437,12.847,2017,11,7,17,34,40.44
1604,-8.285566,115.466471,7.403,2017,11,7,17,40,37.7
1605,-8.250608,115.515609,10.038,2017,11,7,17,42,7.66
1606,-8.282769,115.491374,11.93,2017,11,7,17,51,30.78
1607,-8.328891,115.412093,1.003,2017,11,7,18,7,45.5
1608,-8.309281,115.455168,6.801,2017,11,7,18,8,11.6
1609,-8.291429,115.468018,8.946,2017,11,7,18,33,44.8
1611,-8.310431,115.455851,6.824,2017,11,7,18,44,20.72
1612,-8.328247,115.37832,7.442,2017,11,7,18,48,19.2
1613,-8.309636,115.462248,5.856,2017,11,7,18,55,8.56
1614,-8.318171,115.426335,6.644,2017,11,7,18,59,41.02
1615,-8.310812,115.460815,8.196,2017,11,7,19,35,18.98
1616,-8.321528,115.46617,6.366,2017,11,7,20,3,34.02
1617,-8.25504,115.485799,16.981,2017,11,7,21,23,9.92
1618,-8.326829,115.45153,10.08,2017,11,7,22,21,11.74
1619,-8.334238,115.472697,10.429,2017,11,7,22,37,36.08
1620,-8.258113,115.476082,16.72,2017,11,7,23,42,20.72
1621,-8.390907,115.4809,6.399,2017,11,8,0,30,40.27
1623,-8.303025,115.507878,8.624,2017,11,8,6,45,3.29
1624,-8.285771,115.460409,8.567,2017,11,8,6,57,32.78
1625,-8.346088,115.4288,11.508,2017,11,8,7,44,44.67
1626,-8.297949,115.487573,12.136,2017,11,8,9,51,25.33
1627,-8.33948,115.470915,8.005,2017,11,8,9,59,33.91
1628,-8.349214,115.494141,1.568,2017,11,8,10,23,34.07
1629,-8.230754,115.523787,10.362,2017,11,8,10,55,56.29
1630,-8.291772,115.475553,10.812,2017,11,8,11,10,6.72
1631,-8.303242,115.460116,10.977,2017,11,8,11,10,44.22
1632,-8.321772,115.45988,2.724,2017,11,8,11,33,26.99
1633,-8.370717,115.49436,4.892,2017,11,8,13,11,30.27
1634,-8.288217,115.463143,7.173,2017,11,8,13,25,39.07
1635,-8.321274,115.448779,11.238,2017,11,8,13,44,49.66
1636,-8.306812,115.467611,9.349,2017,11,8,13,47,31.72
1637,-8.278962,115.514054,9.941,2017,11,8,14,25,35.09
1638,-8.313598,115.473145,9.298,2017,11,8,14,28,39.38
1639,-8.216844,115.515169,9.842,2017,11,8,14,29,7.01
1640,-8.298085,115.522355,10.577,2017,11,8,14,36,8.42
1641,-8.305089,115.484229,8.137,2017,11,8,15,52,39.51
1642,-8.326818,115.488241,7.829,2017,11,8,16,14,12.83
1643,-8.262798,115.548674,7.635,2017,11,8,16,18,46.43
1644,-8.307922,115.439844,6.436,2017,11,8,16,49,5.17
1646,-8.312342,115.480599,9.527,2017,11,8,18,48,4.4
1647,-8.325331,115.498275,1.833,2017,11,8,19,19,40.46
1648,-8.302999,115.466235,7.875,2017,11,8,19,30,14.78
1649,-8.33288,115.464054,6.089,2017,11,8,19,33,39.76
1650,-8.287922,115.453573,10.541,2017,11,8,20,7,24.22
1651,-8.350267,115.5389,1.374,2017,11,8,20,13,59.88
1652,-8.346947,115.501693,2.974,2017,11,8,20,20,57.5
1653,-8.32326,115.473535,5.123,2017,11,8,20,21,42.1
1654,-8.256387,115.460612,12.386,2017,11,8,21,22,51.44
1655,-8.266979,115.545679,13.365,2017,11,8,21,27,6.6
1656,-8.312613,115.433309,10.756,2017,11,8,21,29,6.6
1657,-8.289437,115.542611,13.116,2017,11,8,22,0,12.76
1658,-8.298121,115.512581,11.631,2017,11,8,22,3,23.56
1659,-8.333934,115.473527,2.286,2017,11,8,22,5,37.56
1660,-8.265638,115.546395,8.471,2017,11,8,22,6,7.78
1661,-8.305168,115.547575,7.524,2017,11,8,22,10,34.6
1662,-8.266962,115.566919,8.214,2017,11,8,22,11,2.34
1663,-8.259398,115.552881,8.336,2017,11,8,22,31,58.34
1664,-8.271018,115.56639,7.442,2017,11,8,22,33,30.54
1665,-8.260547,115.548836,7.624,2017,11,8,22,39,40.04
1667,-8.313521,115.523039,5.643,2017,11,8,22,52,22.64
1668,-8.257844,115.562557,7.097,2017,11,8,23,11,6.96
1670,-8.316863,115.479753,8.364,2017,11,8,23,14,51.32
1671,-8.25639,115.559855,6.466,2017,11,8,23,17,55.04
